Inputs,in_size,out_size,Bias
9,9600,40,True
9,9600,50,True
9,9600,60,True
9,9600,70,True
9,9600,80,True
9,9600,90,True
9,9600,100,True
9,9600,200,True
9,9600,300,True
9,9600,400,True
9,9600,500,True
9,9600,600,True
9,9600,700,True
9,9600,800,True
9,9600,900,True
9,9600,1000,True
9,9700,1,True
9,9700,2,True
9,9700,3,True
9,9700,4,True
9,9700,5,True
9,9700,6,True
9,9700,7,True
9,9700,8,True
9,9700,9,True
9,9700,10,True
9,9700,20,True
9,9700,30,True
9,9700,40,True
9,9700,50,True
9,9700,60,True
9,9700,70,True
9,9700,80,True
9,9700,90,True
9,9700,100,True
9,9700,200,True
9,9700,300,True
9,9700,400,True
9,9700,500,True
9,9700,600,True
9,9700,700,True
9,9700,800,True
9,9700,900,True
9,9700,1000,True
9,9800,1,True
9,9800,2,True
9,9800,3,True
9,9800,4,True
9,9800,5,True
9,9800,6,True
9,9800,7,True
9,9800,8,True
9,9800,9,True
9,9800,10,True
9,9800,20,True
9,9800,30,True
9,9800,40,True
9,9800,50,True
9,9800,60,True
9,9800,70,True
9,9800,80,True
9,9800,90,True
9,9800,100,True
9,9800,200,True
9,9800,300,True
9,9800,400,True
9,9800,500,True
9,9800,600,True
9,9800,700,True
9,9800,800,True
9,9800,900,True
9,9800,1000,True
9,9900,1,True
9,9900,2,True
9,9900,3,True
9,9900,4,True
9,9900,5,True
9,9900,6,True
9,9900,7,True
9,9900,8,True
9,9900,9,True
9,9900,10,True
9,9900,20,True
9,9900,30,True
9,9900,40,True
9,9900,50,True
9,9900,60,True
9,9900,70,True
9,9900,80,True
9,9900,90,True
9,9900,100,True
9,9900,200,True
9,9900,300,True
9,9900,400,True
9,9900,500,True
9,9900,600,True
9,9900,700,True
9,9900,800,True
9,9900,900,True
9,9900,1000,True
9,10000,1,True
9,10000,2,True
9,10000,3,True
9,10000,4,True
9,10000,5,True
9,10000,6,True
9,10000,7,True
9,10000,8,True
9,10000,9,True
9,10000,10,True
9,10000,20,True
9,10000,30,True
9,10000,40,True
9,10000,50,True
9,10000,60,True
9,10000,70,True
9,10000,80,True
9,10000,90,True
9,10000,100,True
9,10000,200,True
9,10000,300,True
9,10000,400,True
9,10000,500,True
9,10000,600,True
9,10000,700,True
9,10000,800,True
9,10000,900,True
9,10000,1000,True
9,11000,1,True
9,11000,2,True
9,11000,3,True
9,11000,4,True
9,11000,5,True
9,11000,6,True
9,11000,7,True
9,11000,8,True
9,11000,9,True
9,11000,10,True
9,11000,20,True
9,11000,30,True
9,11000,40,True
9,11000,50,True
9,11000,60,True
9,11000,70,True
9,11000,80,True
9,11000,90,True
9,11000,100,True
9,11000,200,True
9,11000,300,True
9,11000,400,True
9,11000,500,True
9,11000,600,True
9,11000,700,True
9,11000,800,True
9,11000,900,True
9,11000,1000,True
9,12000,1,True
9,12000,2,True
9,12000,3,True
9,12000,4,True
9,12000,5,True
9,12000,6,True
9,12000,7,True
9,12000,8,True
9,12000,9,True
9,12000,10,True
9,12000,20,True
9,12000,30,True
9,12000,40,True
9,12000,50,True
9,12000,60,True
9,12000,70,True
9,12000,80,True
9,12000,90,True
9,12000,100,True
9,12000,200,True
9,12000,300,True
9,12000,400,True
9,12000,500,True
9,12000,600,True
9,12000,700,True
9,12000,800,True
9,12000,900,True
9,12000,1000,True
9,13000,1,True
9,13000,2,True
9,13000,3,True
9,13000,4,True
9,13000,5,True
9,13000,6,True
9,13000,7,True
9,13000,8,True
9,13000,9,True
9,13000,10,True
9,13000,20,True
9,13000,30,True
9,13000,40,True
9,13000,50,True
9,13000,60,True
9,13000,70,True
9,13000,80,True
9,13000,90,True
9,13000,100,True
9,13000,200,True
9,13000,300,True
9,13000,400,True
9,13000,500,True
9,13000,600,True
9,13000,700,True
9,13000,800,True
9,13000,900,True
9,13000,1000,True
9,14000,1,True
9,14000,2,True
9,14000,3,True
9,14000,4,True
9,14000,5,True
9,14000,6,True
9,14000,7,True
9,14000,8,True
9,14000,9,True
9,14000,10,True
9,14000,20,True
9,14000,30,True
9,14000,40,True
9,14000,50,True
9,14000,60,True
9,14000,70,True
9,14000,80,True
9,14000,90,True
9,14000,100,True
9,14000,200,True
9,14000,300,True
9,14000,400,True
9,14000,500,True
9,14000,600,True
9,14000,700,True
9,14000,800,True
9,14000,900,True
9,14000,1000,True
9,15000,1,True
9,15000,2,True
9,15000,3,True
9,15000,4,True
9,15000,5,True
9,15000,6,True
9,15000,7,True
9,15000,8,True
9,15000,9,True
9,15000,10,True
9,15000,20,True
9,15000,30,True
9,15000,40,True
9,15000,50,True
9,15000,60,True
9,15000,70,True
9,15000,80,True
9,15000,90,True
9,15000,100,True
9,15000,200,True
9,15000,300,True
9,15000,400,True
9,15000,500,True
9,15000,600,True
9,15000,700,True
9,15000,800,True
9,15000,900,True
9,15000,1000,True
9,16000,1,True
9,16000,2,True
9,16000,3,True
9,16000,4,True
9,16000,5,True
9,16000,6,True
9,16000,7,True
9,16000,8,True
9,16000,9,True
9,16000,10,True
9,16000,20,True
9,16000,30,True
9,16000,40,True
9,16000,50,True
9,16000,60,True
9,16000,70,True
9,16000,80,True
9,16000,90,True
9,16000,100,True
9,16000,200,True
9,16000,300,True
9,16000,400,True
9,16000,500,True
9,16000,600,True
9,16000,700,True
9,16000,800,True
9,16000,900,True
9,16000,1000,True
9,17000,1,True
9,17000,2,True
9,17000,3,True
9,17000,4,True
9,17000,5,True
9,17000,6,True
9,17000,7,True
9,17000,8,True
9,17000,9,True
9,17000,10,True
9,17000,20,True
9,17000,30,True
9,17000,40,True
9,17000,50,True
9,17000,60,True
9,17000,70,True
9,17000,80,True
9,17000,90,True
9,17000,100,True
9,17000,200,True
9,17000,300,True
9,17000,400,True
9,17000,500,True
9,17000,600,True
9,17000,700,True
9,17000,800,True
9,17000,900,True
9,17000,1000,True
9,18000,1,True
9,18000,2,True
9,18000,3,True
9,18000,4,True
9,18000,5,True
9,18000,6,True
9,18000,7,True
9,18000,8,True
9,18000,9,True
9,18000,10,True
9,18000,20,True
9,18000,30,True
9,18000,40,True
9,18000,50,True
9,18000,60,True
9,18000,70,True
9,18000,80,True
9,18000,90,True
9,18000,100,True
9,18000,200,True
9,18000,300,True
9,18000,400,True
9,18000,500,True
9,18000,600,True
9,18000,700,True
9,18000,800,True
9,18000,900,True
9,18000,1000,True
9,19000,1,True
9,19000,2,True
9,19000,3,True
9,19000,4,True
9,19000,5,True
9,19000,6,True
9,19000,7,True
9,19000,8,True
9,19000,9,True
9,19000,10,True
9,19000,20,True
9,19000,30,True
9,19000,40,True
9,19000,50,True
9,19000,60,True
9,19000,70,True
9,19000,80,True
9,19000,90,True
9,19000,100,True
9,19000,200,True
9,19000,300,True
9,19000,400,True
9,19000,500,True
9,19000,600,True
9,19000,700,True
9,19000,800,True
9,19000,900,True
9,19000,1000,True
9,20000,1,True
9,20000,2,True
9,20000,3,True
9,20000,4,True
9,20000,5,True
9,20000,6,True
9,20000,7,True
9,20000,8,True
9,20000,9,True
9,20000,10,True
9,20000,20,True
9,20000,30,True
9,20000,40,True
9,20000,50,True
9,20000,60,True
9,20000,70,True
9,20000,80,True
9,20000,90,True
9,20000,100,True
9,20000,200,True
9,20000,300,True
9,20000,400,True
9,20000,500,True
9,20000,600,True
9,20000,700,True
9,20000,800,True
9,20000,900,True
9,20000,1000,True
9,21000,1,True
9,21000,2,True
9,21000,3,True
9,21000,4,True
9,21000,5,True
9,21000,6,True
9,21000,7,True
9,21000,8,True
9,21000,9,True
9,21000,10,True
9,21000,20,True
9,21000,30,True
9,21000,40,True
9,21000,50,True
9,21000,60,True
9,21000,70,True
9,21000,80,True
9,21000,90,True
9,21000,100,True
9,21000,200,True
9,21000,300,True
9,21000,400,True
9,21000,500,True
9,21000,600,True
9,21000,700,True
9,21000,800,True
9,21000,900,True
9,21000,1000,True
9,22000,1,True
9,22000,2,True
9,22000,3,True
9,22000,4,True
9,22000,5,True
9,22000,6,True
9,22000,7,True
9,22000,8,True
9,22000,9,True
9,22000,10,True
9,22000,20,True
9,22000,30,True
9,22000,40,True
9,22000,50,True
9,22000,60,True
9,22000,70,True
9,22000,80,True
9,22000,90,True
9,22000,100,True
9,22000,200,True
9,22000,300,True
9,22000,400,True
9,22000,500,True
9,22000,600,True
9,22000,700,True
9,22000,800,True
9,22000,900,True
9,22000,1000,True
9,23000,1,True
9,23000,2,True
9,23000,3,True
9,23000,4,True
9,23000,5,True
9,23000,6,True
9,23000,7,True
9,23000,8,True
9,23000,9,True
9,23000,10,True
9,23000,20,True
9,23000,30,True
9,23000,40,True
9,23000,50,True
9,23000,60,True
9,23000,70,True
9,23000,80,True
9,23000,90,True
9,23000,100,True
9,23000,200,True
9,23000,300,True
9,23000,400,True
9,23000,500,True
9,23000,600,True
9,23000,700,True
9,23000,800,True
9,23000,900,True
9,23000,1000,True
9,24000,1,True
9,24000,2,True
9,24000,3,True
9,24000,4,True
9,24000,5,True
9,24000,6,True
9,24000,7,True
9,24000,8,True
9,24000,9,True
9,24000,10,True
9,24000,20,True
9,24000,30,True
9,24000,40,True
9,24000,50,True
9,24000,60,True
9,24000,70,True
9,24000,80,True
9,24000,90,True
9,24000,100,True
9,24000,200,True
9,24000,300,True
9,24000,400,True
9,24000,500,True
9,24000,600,True
9,24000,700,True
9,24000,800,True
9,24000,900,True
9,24000,1000,True
9,25000,1,True
9,25000,2,True
9,25000,3,True
9,25000,4,True
9,25000,5,True
9,25000,6,True
9,25000,7,True
9,25000,8,True
9,25000,9,True
9,25000,10,True
9,25000,20,True
9,25000,30,True
9,25000,40,True
9,25000,50,True
9,25000,60,True
9,25000,70,True
9,25000,80,True
9,25000,90,True
9,25000,100,True
9,25000,200,True
9,25000,300,True
9,25000,400,True
9,25000,500,True
9,25000,600,True
9,25000,700,True
9,25000,800,True
9,25000,900,True
9,25000,1000,True
9,26000,1,True
9,26000,2,True
9,26000,3,True
9,26000,4,True
9,26000,5,True
9,26000,6,True
9,26000,7,True
9,26000,8,True
9,26000,9,True
9,26000,10,True
9,26000,20,True
9,26000,30,True
9,26000,40,True
9,26000,50,True
9,26000,60,True
9,26000,70,True
9,26000,80,True
9,26000,90,True
9,26000,100,True
9,26000,200,True
9,26000,300,True
9,26000,400,True
9,26000,500,True
9,26000,600,True
9,26000,700,True
9,26000,800,True
9,26000,900,True
9,26000,1000,True
9,27000,1,True
9,27000,2,True
9,27000,3,True
9,27000,4,True
9,27000,5,True
9,27000,6,True
9,27000,7,True
9,27000,8,True
9,27000,9,True
9,27000,10,True
9,27000,20,True
9,27000,30,True
9,27000,40,True
9,27000,50,True
9,27000,60,True
9,27000,70,True
9,27000,80,True
9,27000,90,True
9,27000,100,True
9,27000,200,True
9,27000,300,True
9,27000,400,True
9,27000,500,True
9,27000,600,True
9,27000,700,True
9,27000,800,True
9,27000,900,True
9,27000,1000,True
9,28000,1,True
9,28000,2,True
9,28000,3,True
9,28000,4,True
9,28000,5,True
9,28000,6,True
9,28000,7,True
9,28000,8,True
9,28000,9,True
9,28000,10,True
9,28000,20,True
9,28000,30,True
9,28000,40,True
9,28000,50,True
9,28000,60,True
9,28000,70,True
9,28000,80,True
9,28000,90,True
9,28000,100,True
9,28000,200,True
9,28000,300,True
9,28000,400,True
9,28000,500,True
9,28000,600,True
9,28000,700,True
9,28000,800,True
9,28000,900,True
9,28000,1000,True
9,29000,1,True
9,29000,2,True
9,29000,3,True
9,29000,4,True
9,29000,5,True
9,29000,6,True
9,29000,7,True
9,29000,8,True
9,29000,9,True
9,29000,10,True
9,29000,20,True
9,29000,30,True
9,29000,40,True
9,29000,50,True
9,29000,60,True
9,29000,70,True
9,29000,80,True
9,29000,90,True
9,29000,100,True
9,29000,200,True
9,29000,300,True
9,29000,400,True
9,29000,500,True
9,29000,600,True
9,29000,700,True
9,29000,800,True
9,29000,900,True
9,29000,1000,True
9,30000,1,True
9,30000,2,True
9,30000,3,True
9,30000,4,True
9,30000,5,True
9,30000,6,True
9,30000,7,True
9,30000,8,True
9,30000,9,True
9,30000,10,True
9,30000,20,True
9,30000,30,True
9,30000,40,True
9,30000,50,True
9,30000,60,True
9,30000,70,True
9,30000,80,True
9,30000,90,True
9,30000,100,True
9,30000,200,True
9,30000,300,True
9,30000,400,True
9,30000,500,True
9,30000,600,True
9,30000,700,True
9,30000,800,True
9,30000,900,True
9,30000,1000,True
9,31000,1,True
9,31000,2,True
9,31000,3,True
9,31000,4,True
9,31000,5,True
9,31000,6,True
9,31000,7,True
9,31000,8,True
9,31000,9,True
9,31000,10,True
9,31000,20,True
9,31000,30,True
9,31000,40,True
9,31000,50,True
9,31000,60,True
9,31000,70,True
9,31000,80,True
9,31000,90,True
9,31000,100,True
9,31000,200,True
9,31000,300,True
9,31000,400,True
9,31000,500,True
9,31000,600,True
9,31000,700,True
9,31000,800,True
9,31000,900,True
9,31000,1000,True
9,32000,1,True
9,32000,2,True
9,32000,3,True
9,32000,4,True
9,32000,5,True
9,32000,6,True
9,32000,7,True
9,32000,8,True
9,32000,9,True
9,32000,10,True
9,32000,20,True
9,32000,30,True
9,32000,40,True
9,32000,50,True
9,32000,60,True
9,32000,70,True
9,32000,80,True
9,32000,90,True
9,32000,100,True
9,32000,200,True
9,32000,300,True
9,32000,400,True
9,32000,500,True
9,32000,600,True
9,32000,700,True
9,32000,800,True
9,32000,900,True
9,32000,1000,True
9,33000,1,True
9,33000,2,True
9,33000,3,True
9,33000,4,True
9,33000,5,True
9,33000,6,True
9,33000,7,True
9,33000,8,True
9,33000,9,True
9,33000,10,True
9,33000,20,True
9,33000,30,True
9,33000,40,True
9,33000,50,True
9,33000,60,True
9,33000,70,True
9,33000,80,True
9,33000,90,True
9,33000,100,True
9,33000,200,True
9,33000,300,True
9,33000,400,True
9,33000,500,True
9,33000,600,True
9,33000,700,True
9,33000,800,True
9,33000,900,True
9,33000,1000,True
9,34000,1,True
9,34000,2,True
9,34000,3,True
9,34000,4,True
9,34000,5,True
9,34000,6,True
9,34000,7,True
9,34000,8,True
9,34000,9,True
9,34000,10,True
9,34000,20,True
9,34000,30,True
9,34000,40,True
9,34000,50,True
9,34000,60,True
9,34000,70,True
9,34000,80,True
9,34000,90,True
9,34000,100,True
9,34000,200,True
9,34000,300,True
9,34000,400,True
9,34000,500,True
9,34000,600,True
9,34000,700,True
9,34000,800,True
9,34000,900,True
9,34000,1000,True
9,35000,1,True
9,35000,2,True
9,35000,3,True
9,35000,4,True
9,35000,5,True
9,35000,6,True
9,35000,7,True
9,35000,8,True
9,35000,9,True
9,35000,10,True
9,35000,20,True
9,35000,30,True
9,35000,40,True
9,35000,50,True
9,35000,60,True
9,35000,70,True
9,35000,80,True
9,35000,90,True
9,35000,100,True
9,35000,200,True
9,35000,300,True
9,35000,400,True
9,35000,500,True
9,35000,600,True
9,35000,700,True
9,35000,800,True
9,35000,900,True
9,35000,1000,True
9,36000,1,True
9,36000,2,True
9,36000,3,True
9,36000,4,True
9,36000,5,True
9,36000,6,True
9,36000,7,True
9,36000,8,True
9,36000,9,True
9,36000,10,True
9,36000,20,True
9,36000,30,True
9,36000,40,True
9,36000,50,True
9,36000,60,True
9,36000,70,True
9,36000,80,True
9,36000,90,True
9,36000,100,True
9,36000,200,True
9,36000,300,True
9,36000,400,True
9,36000,500,True
9,36000,600,True
9,36000,700,True
9,36000,800,True
9,36000,900,True
9,36000,1000,True
9,37000,1,True
9,37000,2,True
9,37000,3,True
9,37000,4,True
9,37000,5,True
9,37000,6,True
9,37000,7,True
9,37000,8,True
9,37000,9,True
9,37000,10,True
9,37000,20,True
9,37000,30,True
9,37000,40,True
9,37000,50,True
9,37000,60,True
9,37000,70,True
9,37000,80,True
9,37000,90,True
9,37000,100,True
9,37000,200,True
9,37000,300,True
9,37000,400,True
9,37000,500,True
9,37000,600,True
9,37000,700,True
9,37000,800,True
9,37000,900,True
9,37000,1000,True
9,38000,1,True
9,38000,2,True
9,38000,3,True
9,38000,4,True
9,38000,5,True
9,38000,6,True
9,38000,7,True
9,38000,8,True
9,38000,9,True
9,38000,10,True
9,38000,20,True
9,38000,30,True
9,38000,40,True
9,38000,50,True
9,38000,60,True
9,38000,70,True
9,38000,80,True
9,38000,90,True
9,38000,100,True
9,38000,200,True
9,38000,300,True
9,38000,400,True
9,38000,500,True
9,38000,600,True
9,38000,700,True
9,38000,800,True
9,38000,900,True
9,38000,1000,True
9,39000,1,True
9,39000,2,True
9,39000,3,True
9,39000,4,True
9,39000,5,True
9,39000,6,True
9,39000,7,True
9,39000,8,True
9,39000,9,True
9,39000,10,True
9,39000,20,True
9,39000,30,True
9,39000,40,True
9,39000,50,True
9,39000,60,True
9,39000,70,True
9,39000,80,True
9,39000,90,True
9,39000,100,True
9,39000,200,True
9,39000,300,True
9,39000,400,True
9,39000,500,True
9,39000,600,True
9,39000,700,True
9,39000,800,True
9,39000,900,True
9,39000,1000,True
9,40000,1,True
9,40000,2,True
9,40000,3,True
9,40000,4,True
9,40000,5,True
9,40000,6,True
9,40000,7,True
9,40000,8,True
9,40000,9,True
9,40000,10,True
9,40000,20,True
9,40000,30,True
9,40000,40,True
9,40000,50,True
9,40000,60,True
9,40000,70,True
9,40000,80,True
9,40000,90,True
9,40000,100,True
9,40000,200,True
9,40000,300,True
9,40000,400,True
9,40000,500,True
9,40000,600,True
9,40000,700,True
9,40000,800,True
9,40000,900,True
9,40000,1000,True
9,41000,1,True
9,41000,2,True
9,41000,3,True
9,41000,4,True
9,41000,5,True
9,41000,6,True
9,41000,7,True
9,41000,8,True
9,41000,9,True
9,41000,10,True
9,41000,20,True
9,41000,30,True
9,41000,40,True
9,41000,50,True
9,41000,60,True
9,41000,70,True
9,41000,80,True
9,41000,90,True
9,41000,100,True
9,41000,200,True
9,41000,300,True
9,41000,400,True
9,41000,500,True
9,41000,600,True
9,41000,700,True
9,41000,800,True
9,41000,900,True
9,41000,1000,True
9,42000,1,True
9,42000,2,True
9,42000,3,True
9,42000,4,True
9,42000,5,True
9,42000,6,True
9,42000,7,True
9,42000,8,True
9,42000,9,True
9,42000,10,True
9,42000,20,True
9,42000,30,True
9,42000,40,True
9,42000,50,True
9,42000,60,True
9,42000,70,True
9,42000,80,True
9,42000,90,True
9,42000,100,True
9,42000,200,True
9,42000,300,True
9,42000,400,True
9,42000,500,True
9,42000,600,True
9,42000,700,True
9,42000,800,True
9,42000,900,True
9,42000,1000,True
9,43000,1,True
9,43000,2,True
9,43000,3,True
9,43000,4,True
9,43000,5,True
9,43000,6,True
9,43000,7,True
9,43000,8,True
9,43000,9,True
9,43000,10,True
9,43000,20,True
9,43000,30,True
9,43000,40,True
9,43000,50,True
9,43000,60,True
9,43000,70,True
9,43000,80,True
9,43000,90,True
9,43000,100,True
9,43000,200,True
9,43000,300,True
9,43000,400,True
9,43000,500,True
9,43000,600,True
9,43000,700,True
9,43000,800,True
9,43000,900,True
9,43000,1000,True
9,44000,1,True
9,44000,2,True
9,44000,3,True
9,44000,4,True
9,44000,5,True
9,44000,6,True
9,44000,7,True
9,44000,8,True
9,44000,9,True
9,44000,10,True
9,44000,20,True
9,44000,30,True
9,44000,40,True
9,44000,50,True
9,44000,60,True
9,44000,70,True
9,44000,80,True
9,44000,90,True
9,44000,100,True
9,44000,200,True
9,44000,300,True
9,44000,400,True
9,44000,500,True
9,44000,600,True
9,44000,700,True
9,44000,800,True
9,44000,900,True
9,44000,1000,True
9,45000,1,True
9,45000,2,True
9,45000,3,True
9,45000,4,True
9,45000,5,True
9,45000,6,True
9,45000,7,True
9,45000,8,True
9,45000,9,True
9,45000,10,True
9,45000,20,True
9,45000,30,True
9,45000,40,True
9,45000,50,True
9,45000,60,True
9,45000,70,True
9,45000,80,True
9,45000,90,True
9,45000,100,True
9,45000,200,True
9,45000,300,True
9,45000,400,True
9,45000,500,True
9,45000,600,True
9,45000,700,True
9,45000,800,True
9,45000,900,True
9,45000,1000,True
9,46000,1,True
9,46000,2,True
9,46000,3,True
9,46000,4,True
9,46000,5,True
9,46000,6,True
9,46000,7,True
9,46000,8,True
9,46000,9,True
9,46000,10,True
9,46000,20,True
9,46000,30,True
9,46000,40,True
9,46000,50,True
9,46000,60,True
9,46000,70,True
9,46000,80,True
9,46000,90,True
9,46000,100,True
9,46000,200,True
9,46000,300,True
9,46000,400,True
9,46000,500,True
9,46000,600,True
9,46000,700,True
9,46000,800,True
9,46000,900,True
9,46000,1000,True
9,47000,1,True
9,47000,2,True
9,47000,3,True
9,47000,4,True
9,47000,5,True
9,47000,6,True
9,47000,7,True
9,47000,8,True
9,47000,9,True
9,47000,10,True
9,47000,20,True
9,47000,30,True
9,47000,40,True
9,47000,50,True
9,47000,60,True
9,47000,70,True
9,47000,80,True
9,47000,90,True
9,47000,100,True
9,47000,200,True
9,47000,300,True
9,47000,400,True
9,47000,500,True
9,47000,600,True
9,47000,700,True
9,47000,800,True
9,47000,900,True
9,47000,1000,True
9,48000,1,True
9,48000,2,True
9,48000,3,True
9,48000,4,True
9,48000,5,True
9,48000,6,True
9,48000,7,True
9,48000,8,True
9,48000,9,True
9,48000,10,True
9,48000,20,True
9,48000,30,True
9,48000,40,True
9,48000,50,True
9,48000,60,True
9,48000,70,True
9,48000,80,True
9,48000,90,True
9,48000,100,True
9,48000,200,True
9,48000,300,True
9,48000,400,True
9,48000,500,True
9,48000,600,True
9,48000,700,True
9,48000,800,True
9,48000,900,True
9,48000,1000,True
9,49000,1,True
9,49000,2,True
9,49000,3,True
9,49000,4,True
9,49000,5,True
9,49000,6,True
9,49000,7,True
9,49000,8,True
9,49000,9,True
9,49000,10,True
9,49000,20,True
9,49000,30,True
9,49000,40,True
9,49000,50,True
9,49000,60,True
9,49000,70,True
9,49000,80,True
9,49000,90,True
9,49000,100,True
9,49000,200,True
9,49000,300,True
9,49000,400,True
9,49000,500,True
9,49000,600,True
9,49000,700,True
9,49000,800,True
9,49000,900,True
9,49000,1000,True
9,50000,1,True
9,50000,2,True
9,50000,3,True
9,50000,4,True
9,50000,5,True
9,50000,6,True
9,50000,7,True
9,50000,8,True
9,50000,9,True
9,50000,10,True
9,50000,20,True
9,50000,30,True
9,50000,40,True
9,50000,50,True
9,50000,60,True
9,50000,70,True
9,50000,80,True
9,50000,90,True
9,50000,100,True
9,50000,200,True
9,50000,300,True
9,50000,400,True
9,50000,500,True
9,50000,600,True
9,50000,700,True
9,50000,800,True
9,50000,900,True
9,50000,1000,True
9,51000,1,True
9,51000,2,True
9,51000,3,True
9,51000,4,True
9,51000,5,True
9,51000,6,True
9,51000,7,True
9,51000,8,True
9,51000,9,True
9,51000,10,True
9,51000,20,True
9,51000,30,True
9,51000,40,True
9,51000,50,True
9,51000,60,True
9,51000,70,True
9,51000,80,True
9,51000,90,True
9,51000,100,True
9,51000,200,True
9,51000,300,True
9,51000,400,True
9,51000,500,True
9,51000,600,True
9,51000,700,True
9,51000,800,True
9,51000,900,True
9,51000,1000,True
9,52000,1,True
9,52000,2,True
9,52000,3,True
9,52000,4,True
9,52000,5,True
9,52000,6,True
9,52000,7,True
9,52000,8,True
9,52000,9,True
9,52000,10,True
9,52000,20,True
9,52000,30,True
9,52000,40,True
9,52000,50,True
9,52000,60,True
9,52000,70,True
9,52000,80,True
9,52000,90,True
9,52000,100,True
9,52000,200,True
9,52000,300,True
9,52000,400,True
9,52000,500,True
9,52000,600,True
9,52000,700,True
9,52000,800,True
9,52000,900,True
9,52000,1000,True
9,53000,1,True
9,53000,2,True
9,53000,3,True
9,53000,4,True
9,53000,5,True
9,53000,6,True
9,53000,7,True
9,53000,8,True
9,53000,9,True
9,53000,10,True
9,53000,20,True
9,53000,30,True
9,53000,40,True
9,53000,50,True
9,53000,60,True
9,53000,70,True
9,53000,80,True
9,53000,90,True
9,53000,100,True
9,53000,200,True
9,53000,300,True
9,53000,400,True
9,53000,500,True
9,53000,600,True
9,53000,700,True
9,53000,800,True
9,53000,900,True
9,53000,1000,True
9,54000,1,True
9,54000,2,True
9,54000,3,True
9,54000,4,True
9,54000,5,True
9,54000,6,True
9,54000,7,True
9,54000,8,True
9,54000,9,True
9,54000,10,True
9,54000,20,True
9,54000,30,True
9,54000,40,True
9,54000,50,True
9,54000,60,True
9,54000,70,True
9,54000,80,True
9,54000,90,True
9,54000,100,True
9,54000,200,True
9,54000,300,True
9,54000,400,True
9,54000,500,True
9,54000,600,True
9,54000,700,True
9,54000,800,True
9,54000,900,True
9,54000,1000,True
9,55000,1,True
9,55000,2,True
9,55000,3,True
9,55000,4,True
9,55000,5,True
9,55000,6,True
9,55000,7,True
9,55000,8,True
9,55000,9,True
9,55000,10,True
9,55000,20,True
9,55000,30,True
9,55000,40,True
9,55000,50,True
9,55000,60,True
9,55000,70,True
9,55000,80,True
9,55000,90,True
9,55000,100,True
9,55000,200,True
9,55000,300,True
9,55000,400,True
9,55000,500,True
9,55000,600,True
9,55000,700,True
9,55000,800,True
9,55000,900,True
9,55000,1000,True
9,56000,1,True
9,56000,2,True
9,56000,3,True
9,56000,4,True
9,56000,5,True
9,56000,6,True
9,56000,7,True
9,56000,8,True
9,56000,9,True
9,56000,10,True
9,56000,20,True
9,56000,30,True
9,56000,40,True
9,56000,50,True
9,56000,60,True
9,56000,70,True
9,56000,80,True
9,56000,90,True
9,56000,100,True
9,56000,200,True
9,56000,300,True
9,56000,400,True
9,56000,500,True
9,56000,600,True
9,56000,700,True
9,56000,800,True
9,56000,900,True
9,56000,1000,True
9,57000,1,True
9,57000,2,True
9,57000,3,True
9,57000,4,True
9,57000,5,True
9,57000,6,True
9,57000,7,True
9,57000,8,True
9,57000,9,True
9,57000,10,True
9,57000,20,True
9,57000,30,True
9,57000,40,True
9,57000,50,True
9,57000,60,True
9,57000,70,True
9,57000,80,True
9,57000,90,True
9,57000,100,True
9,57000,200,True
9,57000,300,True
9,57000,400,True
9,57000,500,True
9,57000,600,True
9,57000,700,True
9,57000,800,True
9,57000,900,True
9,57000,1000,True
9,58000,1,True
9,58000,2,True
9,58000,3,True
9,58000,4,True
9,58000,5,True
9,58000,6,True
9,58000,7,True
9,58000,8,True
9,58000,9,True
9,58000,10,True
9,58000,20,True
9,58000,30,True
9,58000,40,True
9,58000,50,True
9,58000,60,True
9,58000,70,True
9,58000,80,True
9,58000,90,True
9,58000,100,True
9,58000,200,True
9,58000,300,True
9,58000,400,True
9,58000,500,True
9,58000,600,True
9,58000,700,True
9,58000,800,True
9,58000,900,True
9,58000,1000,True
9,59000,1,True
9,59000,2,True
9,59000,3,True
9,59000,4,True
9,59000,5,True
9,59000,6,True
9,59000,7,True
9,59000,8,True
9,59000,9,True
9,59000,10,True
9,59000,20,True
9,59000,30,True
9,59000,40,True
9,59000,50,True
9,59000,60,True
9,59000,70,True
9,59000,80,True
9,59000,90,True
9,59000,100,True
9,59000,200,True
9,59000,300,True
9,59000,400,True
9,59000,500,True
9,59000,600,True
9,59000,700,True
9,59000,800,True
9,59000,900,True
9,59000,1000,True
9,60000,1,True
9,60000,2,True
9,60000,3,True
9,60000,4,True
9,60000,5,True
9,60000,6,True
9,60000,7,True
9,60000,8,True
9,60000,9,True
9,60000,10,True
9,60000,20,True
9,60000,30,True
9,60000,40,True
9,60000,50,True
9,60000,60,True
9,60000,70,True
9,60000,80,True
9,60000,90,True
9,60000,100,True
9,60000,200,True
9,60000,300,True
9,60000,400,True
9,60000,500,True
9,60000,600,True
9,60000,700,True
9,60000,800,True
9,60000,900,True
9,60000,1000,True
9,61000,1,True
9,61000,2,True
9,61000,3,True
9,61000,4,True
9,61000,5,True
9,61000,6,True
9,61000,7,True
9,61000,8,True
9,61000,9,True
9,61000,10,True
9,61000,20,True
9,61000,30,True
9,61000,40,True
9,61000,50,True
9,61000,60,True
9,61000,70,True
9,61000,80,True
9,61000,90,True
9,61000,100,True
